,Tweet ID,Tweet,Target,Stance
1602,1233910413370232832,"Every few years, humanity succumbs to mass hysteria at the prospect of a global pandemic. In this century alone, SARS, H1N1, Ebola, MERS, Zika, and now the coronavirus have all generated reactions that, in retrospect, seem disproportionate to the actual impact of the disease.",Coronavirus is genetically engineered.,AGAINST
1603,1233985184955064320,"My prediction about the coronavirus is that we're less than a month away from seeing its worst effects on the world's supply lines, and the first cases in the midwest",We're very close to a vaccine.,NONE
1604,1233950855922995200,"@USERNAME @USERNAME @USERNAME Yes, seasonal flu does sicken and kill many people, that’s why smart people get an annual flu shot and take precautions. But the death rate from seasonal flu is many, many times less than the 2019 Novel Coronavirus a/k/a SARS-COV-2. That is why containment is critical. Get it?",The lifetime of SARS-CoV-2 is only 12 hours.,NONE
1605,1233976894355275776,Talked to an actual Dr tonight. Corona Virus is like the flu with similar mortality rates. The media are trying to create a crisis where there is none.,Coronavirus is genetically engineered.,NONE
1606,1233922382823395328,"@USERNAME John Berry, author of ‘The Great Influenza’ which documents the Spanish Flu #pandemic, stated on CNN last night that it’s mortality rate was 2% - the same as #coronavirus 💀

#CoronaVirusUpdate #COVIDー19 #globalhealth #M4A #TrumpLiesAboutCoronavirus",Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,NONE
1607,1233958545432801280,"@USERNAME @USERNAME @USERNAME Apparently, Israel may have beat us to the vaccine!  They are already testing a vaccine on humans, with positive results so far!! 👍🏼

https://t.co/mTXMPB2iVX",We're very close to a vaccine.,FAVOR
1608,1233986613493075968,Coronavirus... in 60 countries?? 😨😨 #SNL,Coronavirus can only survive in cold temperatures.,NONE
1609,1233957631150018560,"Indian government says homeopathy can help prevent Coronavirus. 

""It has been recommended that homoeopathic medicine Arsenicum album 30 could be taken empty stomach daily for three days as a prophylactic medicine against the infection.""

https://t.co/ooDtcy6gmg",Hand sanitiser sold commercially does not destroy the coronavirus.,NONE
1610,1233973794798219264,"""Did 1981 Dean Koontz thriller The Eyes Of Darkness predict the coronavirus outbreak?"" https://t.co/mrEIFBMnn9",Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,FAVOR
1611,1233965233921642496,Coronavirus UPDATE: Trump closed 37 out of 47 anti-pandemic programs in vulnerable countries around the world set up by his predecessor Barack Obama to tackle just such a contagion.,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,NONE
1612,1233924981911846912,""" A search for ""coronavirus"" on Amazon brought up results for face masks, disinfectant wipes and newly-published books on viral infections...It also offered results for vitamin C boosters - a fake cure for the virus..""
 https://t.co/f3SKrfPEll",Vitamin C cures coronavirus.,AGAINST
1613,1233970959385653248,"Masks, antibiotics and hand sanitisers: Amid coronavirus, Australia's secret medical stockp… https://t.co/KvMkL8gfeS",Hand sanitiser sold commercially does not destroy the coronavirus.,NONE
1614,1233956328638300160,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) &amp; coronavirus disease-2019 (COVID-19): The emergence of severe acute
respiratory syn. of the coronavirus is SARS-CoV-2 (COVID-19) in China started at the end of 2019. It's now a major global health threat.",The lifetime of SARS-CoV-2 is only 12 hours.,NONE
1615,1233966814121512960,@USERNAME Will pneumococcal vaccine helps in fighting Coronavirus as the virus also gives pneumonia and Pneumococcal vaccine is used for prevention of pneumonia. This pneumococcal vaccine contains chemicals (polysaccharides) extracted from 23 types of Streptococcus pneumonia bacteria.,Hand sanitiser sold commercially does not destroy the coronavirus.,NONE
1616,1233951009229213696,"Coronavirus is a global test of each nation's healthcare system.

The mortality rate will hold the truth, although, perhaps nations with good public healthcare system, will have more vulnerable citizens who would not be alive in other countries.",Coronavirus is genetically engineered.,NONE
1617,1233987942814629888,"@USERNAME Also, the death toll for one year for Covid-19 is not in yet since it only appeared in December 2019.
The flu death rate is 0.1%.
The new coronavirus estimate is 2-3%  - though in Wuhan, where it began, it is 4.9% or higher.","There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",NONE
1618,1233924529266810880,coronavirus rlly was funny and memeable until white ppl started dying,Coronavirus is genetically engineered.,NONE
1619,1233917578214563840,"Trend up+337: *Azamfirei R* (J Crit Care Med (Targu Mures)) __The 2019 Novel Coronavirus: A Crown Jewel of Pandemics__
https://t.co/3OkUd2h2KP",Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,NONE
1620,1233944281166991360,"The CDC has only performed 472 tests for COVID-19 since Jan 21 

[1] https://t.co/cSMgOCpbMc 

[2] https://t.co/8XafsEpHAd",The lifetime of SARS-CoV-2 is only 12 hours.,NONE
1621,1233992914855817216,"Day three of working at Major Wholesale Store on an island with 0 cases of the coronavirus: we have sold out of flour (all types other than almond), rice, Lysol wipes (again), bottled water, and all brands of toilet paper. And concentrated bullion base, but not premade broth",Vitamin C cures coronavirus.,NONE
1622,1233932438180679680,Coronavirus: First case of Covid-19 confirmed in the Republic of Ireland。Comments are worth reading.  https://t.co/DLUZmdS55q,Coronavirus is caused by 5G.,NONE
1623,1233981955026411520,Global markets plunged  . #Coronavirus has done .,Coronavirus is genetically engineered.,NONE
1624,1233983880308436992,@USERNAME @USERNAME I saw a stat showing flu had 0.1% death rate. So technically only 20 times deadlier if true. However COVID-19 appears to have a much longer incubation period before symptoms present while still being highly contagious.,SARS-CoV-2 can survive for weeks on surfaces.,NONE
1625,1233991010604195840,"6. While holy water is a powerful sacramental, removing it during an outbreak of viral illness is not a scandal but an attempt to avoid one very possible vector of transmission. Obtaining a small supply of holy water for your own use at home may still be possible if you ask.",Holy communion cannot be the cause of the spread of coronavirus,AGAINST
1626,1233956777361891328,"@USERNAME Three other items to add to list if you do get sick. I survived on these in December when I got pneumonia, and other corona type symptoms.  Protein drink like Ensure, Gatorade or pediatric electrolyte fluids, and Cranberry Juice.  I also had a couple of 12 packs of Coke.  Plus👇 https://t.co/51M40Pg9Tv",Avocado and mint tea cures coronavirus.,NONE
1627,1233942553705222144,Lol... think my husband got a little mad at me when I said people 40 + are most susceptible to the coronavirus.... he's 39... oops. https://t.co/zOVNtHlHhu,Africans are more resistant to coronavirus.,NONE
1628,1233940773478907904,People on Blind are really discussing whether or not the coronavirus will impact real estate prices enough for them to afford to buy property in the bay area.,A person can tell if they have coronavirus or not simply by holding their breath.,NONE
1629,1233954713231667200,"You are safe from coronavirus, it may not reach us even. Expect it to worsen. It’s a dem hoax. We have a task force handle it. It’s really mild. He’s tightened the borders. A vaccine is close. Or 1 1/2 years away.  It’s a Mexican beer. It’s a flu. Which? @USERNAME @USERNAME https://t.co/GZyCNQ1O2l",We're very close to a vaccine.,FAVOR
1630,1233930326092795904,@USERNAME Wuhan is up for city of year for meeting carbon emissions standards. Virus was good according to climate worshippers. Tweeted this few days ago! Remember 2000 dead 80 thousand cases. Really Million dead 15 mil inf. Minimally.  China lies. Stats don’t-Collateral death just as many,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",NONE
1631,1233983315343888384,"@USERNAME @USERNAME How to prevent corona virus??? Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc ?? #AdoptVedicHoliPreventCorona https://t.co/hEdtNYP77G",Avocado and mint tea cures coronavirus.,NONE
1632,1233944264045928448,"Coronavirus symptoms are caused by 5G; demonstrated in the world’s first 5G Demonstration City of Wuhan, China &amp; the Diamond Princess Cruise Ship.

https://t.co/M0bk9IdzPB",Coronavirus is caused by 5G.,FAVOR
1633,1233951861935206400,"Unpopular but accurate opinion:

Flu kills ~46,000 people in 5 months. No one bats an eye. No one buys Costco out of bleach and bottled water. 

Coronavirus kills THREE PEOPLE and the nation collectively freaks the fuck out. 

Fuck people, man.",Vitamin C cures coronavirus.,NONE
1634,1233944112702861312,Coronavirus could survive up to NINE DAYS outside the body https://t.co/KWrHNAnj9U via @USERNAME,Coronavirus can only survive in cold temperatures.,NONE
1635,1233937222065434624,"@USERNAME A main point of concern is that COVID-19 could become another flu. We don’t know if COVID-19 is seasonal yet, but if it is, and it spreads across the globe (which looks likely), we could easily have another flu that kills an additional 40,000 Americans/year.",COVID-19 is only as deadly as the seasonal flu.,NONE
1636,1233927784428236800,"Coronavirus causes MANY illnesses, depending on the strain. Common colds are coronavirus. 
MERS &amp; SARS are also coronaviruses. 
COVID19 is apparently a robust strain that is very hard on the lungs, more dangerous to those with already-compromised immune or pulmonary  systems.",Vitamin C can prevent coronavirus circulation.,NONE
1637,1233976205616934912,"It's unbelievable that a man in media compared the corona virus with epidemic tendency to a common cold. It is doubtful if the media man knows a corona virus could be virulent enough to touch off a pandemic anytime soon, which  could cost thousands of people's lives.",Coronavirus is genetically engineered.,NONE
1638,1233992559803949056,Some Southern California Catholic churches alter communion services amid coronavirus concerns https://t.co/mACvpQzJJm,Holy communion cannot be the cause of the spread of coronavirus,AGAINST
1639,1233919690914664448,"Covid-19 : about as contagious as the common FLU. Measles on the other hand...

#vaccinateyourkids  https://t.co/aYkjWxPOvh",COVID-19 is only as deadly as the seasonal flu.,NONE
1640,1233928989242097664,"@USERNAME @USERNAME Can you at least admit, that it might be a problem stopping a possible pandemic. If a person who is showing symptoms of Coronavirus is reluctant in paying the cost to get tested? Let alone having to stay 14 days in quarantine if they're living paycheck to paycheck?",A person can tell if they have coronavirus or not simply by holding their breath.,NONE
